,dep_day,dep_time,dep_city,dep_lat,dep_long,dep_addr,arr_city,arr_lat,arr_long,arr_addr,price,distance,seatsleft,seats,trip_id,stops,bookmode,booktype,arr_city_name,duration,recommended_price,country_code
1365,2017-02-07,06:30:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Massa Marittima,43.0532504,10.8880322,"Massa Marittima, GR, Italia",25.0,404,2,2,740093605-milano-massa-marittima,"[Milano, Massa Marittima]",manual,online,massa marittima,17400,22,IT
1366,2017-02-07,06:30:44,Milano,45.4654219,9.1859243,"Milano, Italia",Treviso,45.6668893,12.2430437,Treviso,20.5,286,1,3,739124195-milano-treviso,"[Milano, Treviso, Conegliano]",auto,online,treviso,12600,15,IT
1367,2017-02-07,06:30:58,Milano,45.4654219,9.1859243,"Milano, Italia","Valtournenche AO, Italia",45.8973519,7.6273717,"Valtournenche AO, Italia",17.5,183,3,3,739936775-milano-valtournenche-ao-italia,[Milano],auto,online,valtournenche,10200,10,IT
1368,2017-02-07,07:00:00,Milano,45.48548,9.238142,"Lambrate M2, Milan",Cremona,45.1404206,10.0325503,"Cremona, CR",6.5,101,3,3,723897944-milano-cremona,"[Milano, Cremona]",manual,online,cremona,5400,5,IT
1369,2017-02-07,07:00:00,Milano,45.48367691,9.188018799,"Garibaldi-Isola, Milano, MI",Paradiso,45.989177704,8.946525574,"Lugano-Paradiso, Paradiso, Svizzera",7.5,74,3,3,729425420-milano-paradiso,"[Milano, Paradiso]",manual,online,paradiso,15000,19,CH
1370,2017-02-07,07:00:00,Milano,45.4378921,9.1671772,"Famagosta M2, Milano, MI",Bologna,44.5164658,11.3598616,"Via Stalingrado, Bologna, BO",9.5,217,2,3,737933155-milano-bologna,"[Lugano, Milano, Bologna, Terni]",auto,online,bologna,10200,11,IT
1371,2017-02-07,07:00:27,Milano,45.4654219,9.1859243,"Milano, Italia",Roma,41.9027835,12.4963655,"Roma, Italia",28.5,573,1,2,738700330-milano-roma,"[Milano, Roma]",manual,online,roma,23400,31,IT
1372,2017-02-07,07:00:55,Milano,45.4654219,9.1859243,"Milano, Italia",La Spezia,44.102249,9.820664,"Piazza Chiodo, La Spezia",16.5,225,3,3,738223940-milano-la-spezia,"[Milano, La Spezia]",manual,online,la spezia,10800,12,IT
1373,2017-02-07,07:00:58,Milano,45.437393188,9.168777466,"Famagosta M2, Milan",Alessandria,44.9072727,8.6116796,"Alessandria AL, Italia",7.5,86,4,4,734493445-milano-alessandria,"[Milano, Alessandria]",manual,online,alessandria,5400,5,IT
1374,2017-02-07,07:10:43,Milano,45.4654,9.18592,"Milano, Italia",Brescia,45.5416,10.2118,Brescia,5.5,96,1,3,737935180-milano-brescia,"[Milano, Brescia, Trento]",auto,online,brescia,5400,5,IT
1375,2017-02-07,07:30:00,Milano,45.465499878,9.185879707,"Milano, MI",Genova,44.405700684,8.946260452,"Genova, GE",9.5,183,1,1,739861550-milano-genova,"[Milano, Genova]",manual,online,genova,9000,8,IT
1376,2017-02-07,07:40:29,Milano,45.437393188,9.168777466,"Famagosta M2, Milan",Genova,44.4056499,8.946256,"Genova, Italia",9.5,138,2,3,738323175-milano-genova,"[Milano, Genova]",auto,online,genova,9000,8,IT
1377,2017-02-07,07:50:00,Milano,45.4378921,9.1671772,"Famagosta M2, Milano, MI",Dalmine,45.6502006,9.6049071,"Dalmine, BG",5.5,79,3,3,738237815-milano-dalmine,"[Voghera, Milano, Dalmine]",manual,online,dalmine,3600,2,IT
1378,2017-02-07,08:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Lugano,46.0036778,8.951052,"Lugano, Svizzera",6.5,80,3,3,739885895-milano-lugano,"[Milano, Lugano]",auto,online,lugano,5400,4,CH
1379,2017-02-07,08:00:00,Milano,45.4654219,9.1859243,"Milan, Italie",Genova,44.4056499,8.946256,"Gênes, Italie",7.5,148,2,2,735765085-milan-genes,"[Milano, Genova]",manual,online,genova,9000,8,IT
1380,2017-02-07,08:00:00,Milano,45.4843425,9.2347009,"Lambrate Fs, Milano, MI",Padova,45.416793823,11.881027222,"Stazione Centrale, Padova",17.5,235,1,3,735865775-milano-padova,"[Milano, Padova]",auto,online,padova,11400,13,IT
1381,2017-02-07,08:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Zurigo,47.3768866,8.541694,"Zurigo, Svizzera",25.0,282,2,2,740153365-milano-zurigo,"[Milano, Zurigo]",manual,online,zurigo,13800,15,CH
1382,2017-02-07,08:30:00,Milano,45.4372427,9.1681331,"Famagosta, Milano, MI",Chiasso,45.8366999,9.0246111,"Chiasso, Svizzera",5.5,64,2,3,738590870-milano-chiasso,"[Genova, Milano, Chiasso]",manual,online,chiasso,4200,3,CH
1383,2017-02-07,08:30:00,Milano,45.437393188,9.168777466,"Famagosta M2, Milan",Bologna,44.494887,11.3426163,Bologna,12.0,215,4,4,739843120-milano-bologna,"[Milano, Bologna, Ancona]",manual,online,bologna,10200,11,IT
1384,2017-02-07,08:30:00,Milano,45.4625,9.13703,"Bande Nere M1, Milano, MI",Zurigo,47.3779,8.54019,"Zürich HB, Zurigo, Svizzera",20.5,279,3,3,737106055-milano-zurigo,"[Milano, Zurigo, Baden]",manual,online,zurigo,13800,15,CH
1385,2017-02-07,08:30:24,Milano,45.4654219,9.1859243,"Milano, Italia",Pordenone,45.9626398,12.6551362,"33170 Pordenone PN, Italia",16.5,344,1,1,739993010-milano-pordenone,"[Milano, Pordenone]",manual,online,pordenone,14400,18,IT
1386,2017-02-07,08:40:00,Milano,45.4654219,9.1859243,"Milano, MI",Lugano,46.0036778,8.951052,"Lugano, Svizzera",7.5,80,2,2,739520615-milano-lugano,"[Modena, Milano, Lugano, Sciaffusa]",manual,online,lugano,5400,4,CH
1387,2017-02-07,08:40:38,Milano,45.4861631,9.2163838,"Piazzale Loreto, Milano, MI",Padova,45.4174057,11.8789507,"Stazione, Padova, PD",17.5,234,3,3,740059480-milano-padova,"[Milano, Padova]",auto,online,padova,11400,13,IT
1388,2017-02-07,09:00:00,Milano,45.4926644,9.1926011,Milano MM Zara,Santhià,45.3669051,8.1713889,"Santhià, VC",6.5,95,3,3,712419239-milano-santhia,"[Milano, Santhià, Ivrea]",auto,online,santhià,5400,5,IT
1389,2017-02-07,09:00:00,Milano,45.4409167,9.2226184,"Corvetto M3, Milano, MI",Querceta,43.977738,10.1993645,"Forte Dei Marmi, Querceta, LU",15.0,244,1,2,739659770-milano-querceta,"[Milano, Querceta]",manual,online,querceta,11400,13,IT
1390,2017-02-07,09:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Bolzano,46.4982953,11.3547582,"39100 Bolzano BZ, Italia",17.5,278,3,3,739212670-milano-bolzano,"[Milano, Bolzano]",manual,online,bolzano,12600,15,IT
1391,2017-02-07,09:30:15,Milano,45.437393188,9.168777466,"Famagosta M2, Milan",Genova,44.4056499,8.946256,Genova,7.5,140,1,3,739522930-milano-genova,"[Milano, Genova, Rapallo]",manual,online,genova,9000,8,IT
1392,2017-02-07,09:30:22,Milano,45.4654219,9.1859243,"Milano, MI",Verona,45.4383842,10.9916215,"Verona, VR",9.5,160,3,4,734809175-milano-verona,"[Como, Milano, Verona, Arzignano]",manual,online,verona,8400,8,IT
1393,2017-02-07,09:30:44,Milano,45.4654219,9.1859243,"Milano, Italia",Viareggio,43.8657267,10.2513103,"55049 Viareggio LU, Italia",16.5,266,1,3,735462710-milano-viareggio,"[Milano, Viareggio]",manual,online,viareggio,12000,14,IT
1394,2017-02-07,09:40:00,Milano,45.465423584,9.18592453,"Milano, Italia",Venezia,45.493488312,12.246317863,"Mestre, Venezia, Italia",19.5,264,1,3,738486755-milano-venezia,"[Milano, Venezia, Pordenone]",manual,online,venezia,12000,14,IT
1395,2017-02-07,10:00:00,Milano,45.4654219,9.1859243,milano,Lugano,46.0036778,8.951052,lugano,7.5,80,2,3,738995235-milano-lugano,"[Milano, Lugano, Ansbach]",manual,online,lugano,5400,4,CH
1396,2017-02-07,10:00:00,Milano,45.4304199,9.1763022,"Piazza Abbiategrasso, Milano, MI",Pesaro,43.9124756,12.9155494,"Pesaro, PU",17.5,363,4,4,737891580-milano-pesaro,"[Milano, Pesaro]",auto,online,pesaro,15000,20,IT
1397,2017-02-07,10:00:00,Milano,45.4654219,9.1859243,"Milan, Italie",Ventimiglia,43.7912366,7.6075864,"18039 Vintimille, Imperia, Italie",20.5,286,3,3,740229670-milan-vintimille,"[Milano, Ventimiglia]",auto,online,ventimiglia,13200,15,IT
1398,2017-02-07,10:30:00,Milano,45.4654219,9.1859243,"Mailand, Italien",Casalmaggiore,44.9883089,10.4196194,"Casalmaggiore, Cremona, Italien",8.5,144,1,1,733863055-mailand-casalmaggiore,"[Heidelberg, Milano, Casalmaggiore]",manual,online,casalmaggiore,7200,7,IT
1399,2017-02-07,10:30:00,Milano,45.465423584,9.18592453,Milano,Brescia,45.5415526,10.2118019,"Brescia BS, Italia",10.5,96,3,3,739511945-milano-brescia,"[Torino, Milano, Brescia]",manual,online,brescia,5400,5,IT
1400,2017-02-07,11:00:50,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Genova,44.4166517,8.9217369,"Stazione Piazza Principe, Genoa",8.5,138,1,3,739162440-milano-genova,"[Milano, Genova]",auto,online,genova,9000,8,IT
1401,2017-02-07,11:20:40,Milano,45.4374,9.16878,Famagosta M2,Bologna,44.4949,11.3426,"Bologna, Italia",15.0,215,2,2,736797470-milano-bologna,"[Biella, Milano, Bologna]",manual,online,bologna,10200,11,IT
1402,2017-02-07,12:10:00,Milano,45.4654219,9.1859243,"Milano, Italia",Martigny-Combe,46.083,7.04872,"Martigny-Croix, 1921 Martigny-Combe, Svizzera",20.5,254,2,3,736813295-milano-martigny-combe,"[Rovigo, Milano, Martigny-Combe]",manual,online,martigny-combe,13200,13,CH
1403,2017-02-07,12:10:59,Milano,45.4437333,9.1676768,"Romolo, 20143 Milano, Italia",Genova,44.3976789,8.9811275,"Sturla, Genova, Italia",10.5,143,2,4,737541185-milano-genova,"[Milano, Genova]",manual,online,genova,9000,8,IT
1404,2017-02-07,12:20:29,Milano,45.437728,9.168557,"Famagosta M2, 20142 Milano, Italia",Genova,44.4166517,8.9217369,"Stazione Piazza Principe, Genoa",7.5,138,3,3,739876955-milano-genova,"[Milano, Genova]",auto,online,genova,9000,8,IT
1405,2017-02-07,12:30:55,Milano,45.4654219,9.1859243,"Milano, Italia",Padova,45.4064349,11.8767611,Padova,13.0,245,3,3,740196665-milano-padova,"[Milano, Padova, Venezia]",manual,online,padova,11400,13,IT
1406,2017-02-07,13:00:49,Milano,45.4778993,9.1404117,"Via Gignese, 20148 Milano, Italia",Trento,46.1069336,11.1120652,"Gardolo, 38121 Trento, Italia",21.5,233,2,2,739978965-milano-trento,"[Milano, Trento]",manual,online,trento,10800,12,IT
1407,2017-02-07,13:10:21,Milano,45.4654219,9.1859243,"Milano, Italia",Vergiate,45.7217289,8.6942453,"21029 Vergiate VA, Italia",5.5,55,3,3,734167495-milano-vergiate,"[Pescara, Milano, Vergiate]",auto,online,vergiate,4200,3,IT
1408,2017-02-07,13:30:56,Milano,45.4654219,9.1859243,"Milano, MI",Verona,45.4383842,10.9916215,"Verona, VR",12.0,160,3,4,736885440-milan-verona,"[Milano, Verona]",manual,online,verona,8400,8,IT
1409,2017-02-07,13:30:57,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Sestri Levante,44.2763654,9.4008281,"16039 Sestri Levante GE, Italia",13.0,181,2,2,740280705-milano-sestri-levante,"[Milano, Sestri Levante]",manual,online,sestri levante,10200,10,IT
1410,2017-02-07,14:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Mantova,45.1564168,10.7913751,"46100 Mantova MN, Italia",12.0,185,1,2,738576540-milano-mantova,"[Milano, Mantova]",manual,online,mantova,9600,10,IT
1411,2017-02-07,14:00:00,Milano,45.4847217,9.2368011,"Milano Lambrate, Milano, MI",La Spezia,44.2447913,9.7678687,La Spezia,15.0,237,3,3,734688980-milano-la-spezia,[Milano],auto,online,la spezia,10800,12,IT
1412,2017-02-07,14:00:00,Milano,45.437728,9.168557,"Famagosta M2, Milano, MI, Italia",Firenze,43.8002165,11.2366151,"Firenze Rifredi, Firenze, FI, Italia",16.5,299,4,4,739771515-milano-firenze,"[San Gallo, Milano, Firenze, Frattavecchia]",manual,online,firenze,13800,17,IT
1413,2017-02-07,14:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",San Benedetto Del Tronto,42.9609785,13.8746469,"63074 San Benedetto del Tronto AP, Italia",30.5,506,1,3,735445005-milano-san-benedetto-del-tronto,"[Milano, San Benedetto Del Tronto]",manual,online,san benedetto del tronto,19800,27,IT
1414,2017-02-07,14:00:49,Milano,45.4654219,9.1859243,"Milano, Italia",Torino,45.0745217,7.663191,"Via Principi d'Acaja, Torino, Italia",8.5,151,2,4,739231230-milano-torino,"[Milano, Torino]",auto,online,torino,7200,8,IT
1415,2017-02-07,14:20:00,Milano,45.465423584,9.18592453,"Milano, Italia",Parma,44.801483154,10.327903748,"Parma PR, Italia",6.5,128,3,3,740114230-milano-parma,"[Milano, Parma]",manual,online,parma,6600,7,IT
1416,2017-02-07,14:30:00,Milano,45.4858877,9.2042827,"Milano Centrale, Milano, MI, Italia",Grosseto,42.7635254,11.1123634,"Grosseto F.S., Grosseto, GR, Italia",28.5,433,3,3,731997315-milano-grosseto,"[Milano, Grosseto]",auto,online,grosseto,18600,23,IT
1417,2017-02-07,14:30:55,Milano,45.4371913,9.2303546,"Porto Di Mare, 20139 Milano, Italia",Casalecchio Di Reno,44.4782469,11.2773797,"40033 Casalecchio di Reno BO, Italia",9.5,203,3,3,739561140-milano-casalecchio-di-reno,"[Milano, Casalecchio Di Reno]",auto,online,casalecchio di reno,9600,11,IT
1418,2017-02-07,14:50:00,Milano,45.4654219,9.1859243,"Mailand, Italien",Basilea,47.5595986,7.5885761,"Basel, Schweiz",23.0,344,3,3,735434015-mailand-basel,"[Genova, Milano, Basilea, Francoforte]",manual,online,basilea,16800,18,CH
1419,2017-02-07,15:00:00,Milano,45.4839709,9.2060969,"Centrale, Milano, Italia",Bologna,44.494887,11.3426163,"Bologna, Italia",9.5,216,2,3,739865210-milano-bologna,"[Milano, Bologna, Ravenna]",manual,online,bologna,10200,11,IT
1420,2017-02-07,15:00:00,Milano,45.4514341,9.2034002,"Porta Romana, 20135 Milano, Italia",Trento,46.0747793,11.1217486,"Trento, Italia",12.0,231,4,4,740198215-milano-trento,"[Milano, Trento]",auto,online,trento,10800,12,IT
1421,2017-02-07,15:00:14,Milano,45.4654219,9.1859243,"Milano, Italia",Pordenone,45.9543321,12.6564562,"Via Pola, 33170 Pordenone PN, Italia",28.5,342,1,3,720391479-milano-pordenone,"[Milano, Pordenone]",auto,online,pordenone,14400,18,IT
1422,2017-02-07,15:00:33,Milano,45.4654219,9.1859243,"Milano, Italia",Parma,44.801485,10.3279036,Parma,9.5,128,2,4,716661384-milano-parma,"[Milano, Parma, Lucca]",manual,online,parma,6600,7,IT
1423,2017-02-07,15:30:00,Milano,45.4654219,9.1859243,"Milano, Italia",Brescia,45.541553497,10.211801529,Brescia,7.5,92,2,3,740153080-milano-brescia,"[Milano, Brescia, Treviso]",manual,online,brescia,5400,5,IT
1424,2017-02-07,15:30:05,Milano,45.4654219,9.1859243,"Milano, Italia",Parma,44.801485,10.3279036,Parma,7.5,128,3,3,740167200-milano-parma,"[Milano, Parma, Modena]",manual,online,parma,6600,7,IT
1425,2017-02-07,16:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Parma,44.801485,10.3279036,Parma,5.5,128,1,4,739747005-milano-parma,"[Milano, Parma, Roma]",auto,online,parma,6600,7,IT
1426,2017-02-07,16:00:49,Milano,45.4654219,9.1859243,"Milano, Italia",Tortona,44.8952122,8.8633326,"15057 Tortona AL, Italia",7.5,79,3,3,740135340-milano-tortona,"[Milano, Tortona, Novi Ligure]",manual,online,tortona,4800,4,IT
1427,2017-02-07,16:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Parma,44.801485,10.3279036,"Parma, PR",7.5,128,3,4,739842100-milano-parma,"[Milano, Parma, Sesto Fiorentino]",auto,online,parma,6600,7,IT
1428,2017-02-07,16:30:00,Milano,45.483970642,9.206096649,"Centrale, Milano, Italia",Firenze,43.769561768,11.255813599,"Firenze, Italia",18.5,318,2,3,739520420-milano-firenze,"[Milano, Firenze]",auto,online,firenze,13800,17,IT
1429,2017-02-07,16:30:24,Milano,45.4654219,9.1859243,"Milano, Italia",Crevoladossola,46.1399688,8.2724649,"Provincia del Verbano-Cusio-Ossola, Italia",9.5,133,3,3,737357325-milano-crevoladossola,"[Verona, Milano, Crevoladossola]",auto,online,crevoladossola,7200,7,IT
1430,2017-02-07,16:40:51,Milano,45.4654219,9.1859243,Milano,Bologna,44.50630188,11.342697144,"Stazione Centrale, Bologna",14.0,219,3,3,734978710-milano-bologna,"[Brunello, Milano, Bologna]",manual,online,bologna,10200,11,IT
1431,2017-02-07,17:00:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Asti,44.9007728,8.2064208,"Asti, AT, Italia",5.5,127,2,3,739413340-milano-asti,"[Milano, Asti]",manual,online,asti,6600,6,IT
1432,2017-02-07,17:00:00,Milano,45.4654219,9.1859243,"Milano, MI",San Bonifacio,45.3953713,11.2742002,"San Bonifacio, VR",15.0,190,1,3,737438640-milano-san-bonifacio,"[Milano, San Bonifacio, Pordenone]",manual,online,san bonifacio,9000,9,IT
1433,2017-02-07,17:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Viareggio,43.8657267,10.2513103,"55049 Viareggio LU, Italia",17.5,266,1,2,740192600-milano-viareggio,"[Milano, Viareggio]",auto,online,viareggio,12000,14,IT
1434,2017-02-07,17:00:15,Milano,45.4858877,9.2042827,"Milano Centrale, Milano, MI",Bologna,44.50630188,11.342697144,"Stazione Centrale, Bologna",12.0,216,2,3,740046650-milan-bologna,"[Milano, Bologna]",auto,online,bologna,10200,11,IT
1435,2017-02-07,17:00:25,Milano,45.4858877,9.2042827,"Milano Centrale, Piazza Duca d'Aosta, 1, 20124 Milano, Italia",Parma,44.801485,10.3279036,"Parma PR, Italia",7.5,128,2,2,728962250-milano-parma,"[Milano, Parma, Genzano Di Roma]",manual,online,parma,6600,7,IT
1436,2017-02-07,17:10:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Parma,44.801483154,10.327903748,"Parma, PR, Italia",6.5,128,1,1,738999205-milano-parma,"[Milano, Parma]",manual,online,parma,6600,7,IT
1437,2017-02-07,17:20:00,Milano,45.4654219,9.1859243,"Milano, MI",Verona,45.4383842,10.9916215,"Verona, VR",8.5,160,3,3,739922895-milano-verona,"[Genova, Milano, Verona, Belluno]",auto,online,verona,8400,8,IT
1438,2017-02-07,17:30:00,Milano,45.465423584,9.18592453,"Milano, Italia","Malpensa Aeroporto, 21010 Ferno VA, Italia",45.627235413,8.71109581,"Malpensa Aeroporto, 21010 Ferno VA, Italia",5.5,55,3,3,738544075-milano-malpensa-aeroporto-21010-ferno-va-italia,"[Perugia, Milano]",auto,online,ferno,3600,2,IT
1439,2017-02-07,17:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Soave,45.4197907,11.2481339,"Soave, VR",15.0,180,1,1,725784994-milano-soave,"[Milano, Soave, Casarsa Della Delizia]",manual,online,soave,9000,9,IT
1440,2017-02-07,17:30:00,Milano,45.483970642,9.206096649,"Centrale, Milano, Italia",Bologna,44.494888306,11.342616081,Bologna,17.5,216,1,2,739471335-milano-bologna,"[Milano, Bologna, Perugia]",manual,online,bologna,10200,11,IT
1441,2017-02-07,17:30:31,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Genova,44.4056499,8.946256,"Genova, Italia",8.5,140,1,3,739643725-milano-genova,"[Milano, Genova]",manual,online,genova,9000,8,IT
1442,2017-02-07,17:40:00,Milano,45.4976952,9.1852559,"Maciachini, Milano, MI",Biella,45.5566181,8.067121,"Biella San Paolo Piazza Stazione, Biella, BI",6.5,101,3,3,739657180-milano-biella,"[Milano, Biella]",auto,online,biella,6000,5,IT
1443,2017-02-07,17:50:00,Milano,45.4327611,9.199623,"Via Sibari, Milano, MI, Italia",Mombello Di Torino,45.0460593,7.9183549,"Mombello di Torino, TO, Italia",9.5,159,3,3,725417239-milano-mombello-di-torino,"[Milano, Mombello Di Torino]",manual,online,mombello di torino,8400,8,IT
1444,2017-02-07,18:00:00,Milano,45.46549,9.18588,"Milano, MI",Verona,45.4383662,10.9912728,"Verona, VR",8.5,160,2,2,725606319-milano-verona,"[Milano, Verona, Belluno]",auto,online,verona,8400,8,IT
1445,2017-02-07,18:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Bologna,44.494887,11.3426163,"Bologna, BO",12.0,216,2,2,739320685-milano-bologna,"[Milano, Bologna, Ancona]",manual,online,bologna,10200,11,IT
1446,2017-02-07,18:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Piove Di Sacco,45.2968571,12.0349785,"35028 Piove di Sacco PD, Italia",17.5,266,1,3,738162820-milano-piove-di-sacco,"[Milano, Piove Di Sacco]",auto,online,piove di sacco,11400,13,IT
1447,2017-02-07,18:00:00,Milano,45.4842475,9.2348298,"Lambrate FS, Milano",Padova,45.4173498,11.8804541,"Stazione FS, Padova",17.5,235,3,3,739765530-milano-padova,"[Milano, Padova]",manual,online,padova,11400,13,IT
1448,2017-02-07,18:00:00,Milano,45.46549,9.18588,"Milano, MI",Viareggio,43.873895,10.2525054,"Viareggio, LU",20.5,263,1,3,740489175-milano-viareggio,"[Milano, Viareggio]",manual,online,viareggio,12000,14,IT
1449,2017-02-07,18:00:06,Milano,45.4889529,9.200134,"Via Melchiorre Gioia, Milano, Italy",Sélestat,48.2600989,7.443108,"Sélestat, Place de la Gare, 67600 Sélestat, France",17.5,427,3,3,739380580-milan-selestat,"[Milano, Sélestat]",auto,online,sélestat,19800,23,FR
1450,2017-02-07,18:10:00,Milano,45.465400696,9.185919762,"Milano, Italia",Parma,44.801498413,10.327899933,"Parma PR, Italia",6.5,128,4,4,738920875-milano-parma,"[Milano, Parma]",auto,online,parma,6600,7,IT
1451,2017-02-07,18:20:00,Milano,45.437244415,9.168132782,"Famagosta, 20142 Milano, Italia",Asti,44.900753021,8.206425667,"14100 Asti AT, Italia",9.5,120,3,3,737547450-milano-asti,"[Milano, Asti]",manual,online,asti,6600,6,IT
1452,2017-02-07,18:20:38,Milano,45.4654219,9.1859243,"Milan, Italie",Bologna,44.494887,11.3426163,"Bologne, Italie",12.0,216,2,2,738480060-milan-bologne,"[Bourg-en-Bresse, Milano, Bologna]",manual,online,bologna,10200,11,IT
1453,2017-02-07,18:20:40,Milano,45.4958746,9.1386971,"Viale Certosa, Milano, MI, Italia",Brescia,45.5415526,10.2118019,"Brescia, BS, Italia",6.5,99,1,2,720011574-milano-brescia,"[Milano, Brescia]",manual,online,brescia,5400,5,IT
1454,2017-02-07,18:30:00,Milano,45.4374087,9.1689964,"Famagosta, Milano, MI",Asti,44.9007728,8.2064208,"Asti, AT",7.5,119,3,3,738719755-milano-asti,"[Milano, Asti, Costigliole D'asti]",auto,online,asti,6600,6,IT
1455,2017-02-07,18:30:00,Milano,45.4654219,9.1859243,"Milano, Italia",Trento,46.07477951,11.121748924,Trento,14.0,224,2,3,739411445-milano-trento,"[Milano, Trento, Bolzano]",manual,online,trento,10800,12,IT
1456,2017-02-07,18:30:00,Milano,45.4654219,9.1859243,"Milano, Italia",Ancona,43.6158299,13.518915,"Ancona, Italia",21.5,442,3,3,740530405-milano-ancona,"[Milano, Ancona]",manual,online,ancona,18000,24,IT
1457,2017-02-07,18:30:15,Milano,45.4654219,9.1859243,"Mailand, Italien",Verona,45.4383842,10.9916215,"Verona, Italien",10.5,160,3,3,740478490-mailand-verona,"[Milano, Verona, Karlovac]",manual,online,verona,8400,8,IT
1458,2017-02-07,18:30:44,Milano,45.4372427,9.1681331,"Famagosta, Milano, MI",Recco,44.3614219,9.1437445,"Recco, GE",10.5,156,3,3,731038605-milano-recco,"[Lugano, Milano, Recco]",auto,online,recco,9600,9,IT
1459,2017-02-07,18:50:00,Milano,45.4378,9.16841,"Famagosta m2, Milano, MI",Asti,44.901,8.20638,"Asti, AT",8.5,124,2,2,739231960-milano-1-asti,"[Milano, Asti]",auto,online,asti,6600,6,IT
